Column1,Column2,Column3,Column4
0.005897331237792968,1.0164783477783201,0.6687500000000001,-421.5397278714597
-0.007324168504419503,0.8318354963193999,0.6921875000000001,-306.1617619238955
0.00303514599926851,0.8564350485513033,0.6890625000000001,-285.58257234163284
0.003125000000000001,0.86875,0.7031249999999999,-381.0367618988821
-0.042854309081986966,0.8634307861327428,0.7,-283.3856708004771
-0.034458744467722666,0.8687816655030552,0.6953125000000001,-373.5242463385989
0.022998046875000004,0.86669921875,0.6859375,-376.54442722605813
0.02791137785789033,0.8079956254085117,0.7062499999999999,-350.08370163079826
-0.0025451660156246576,0.8372192382812498,0.7140625,-311.5077131002456
0.03008063733577729,0.9179823935031891,0.701953125,-460.5764406416811
0.002195370972684026,0.8543647906883598,0.696875,-388.0528906914981
0.007748413085937503,1.0037170410156246,0.7109374999999999,-415.78476341514147
-0.05800781249999999,0.8769531249999997,0.7078125,-353.871318438607
0.026533704996109013,0.9343226790428163,0.7078125,-384.32298149479357
-0.059353446960449224,0.8693828582763674,0.7124999999999999,-307.40231089862687
-0.020800781250000004,0.8646484374999999,0.683203125,-376.9638248575452
0.001744371256791056,0.7949998254422099,0.6984375,-286.89409551967606
-0.6419128417968754,1.2899291992187547,0.7015625,-288.6115938905832
0.03837890625002037,0.8646484374997624,0.6875000000000001,-418.82675440992466
-0.014939080085564795,0.7399914061643895,0.71875,-338.3688236224373
0.0016664430499076844,0.9958977490663528,0.7078125,-363.836912790287
0.009496801631757985,0.7405762166134082,0.725,-315.6990068919122
-0.023260632325811777,0.8959287846831315,0.696875,-409.40667133335205
-0.01635742187500052,0.9487304687499971,0.7124999999999999,-421.5147300574854
0.04531281678937375,0.6718736954964697,0.71875,-327.24867806407906
-0.009612274169921876,0.8697433471679688,0.7140625,-373.00440662919436
0.0022117645444476933,0.7711135827730446,0.7203125,-337.0862998422597
0.021540299909122495,0.9170514811822386,0.6828125,-375.4483013308759
-0.009374999759804159,0.8687499851488041,0.7359374999999999,-399.5055132309251
0.023437500301926664,0.803124989499753,0.673046875,-380.4267749781552
-0.0010742187499999988,0.8318359375,0.7125,-305.1280499210445
-0.041796875,0.8523437500000002,0.7,-354.6116800962525
-0.007751464557419237,0.7431396482763366,0.7062499999999999,-353.7726350806686
0.057641601561501526,0.9005371093738426,0.7062499999999999,-363.54802625781485
-0.010337797949903336,0.6147058807905819,0.7093749999999999,-250.7211599791915
-0.010719255430558402,0.8352969806914188,0.7,-374.9356558619313
-0.02344821701618187,0.8756086214892225,0.6984375,-323.5533949866515
-0.0875,1.0000000000000002,0.6984375,-338.364891372129
-0.007812623142378558,0.8031244611252626,0.68125,-358.5320154300448
0.024999999832164166,1.0000000018013466,0.6875000000000001,-436.2594046088741
0.008984375,0.8851562500000002,0.7093749999999999,-330.823398009715
0.03242187500030724,0.8195312500016525,0.7218749999999999,-383.41037207178033
-0.0002929687500000009,0.9466796874999999,0.6875,-421.4247256019969
-0.04501953125,0.8892578124999997,0.6875,-399.03647539071244
0.003027336002560334,0.8689237969811077,0.6984375,-405.74856404077696
0.019140625,0.8523437500000002,0.715625,-354.76690807817045
-0.02279160618782044,0.9015757679939269,0.6984375,-327.034774662789
0.01386719162026111,0.8769531072423433,0.6734375,-418.1255504189919
0.011764130323399518,0.9712644748159617,0.7265625,-462.0484650483877
-0.01600355437886094,0.853881964892395,0.7203125,-326.1504318117363
0.009821209322248186,0.7924090922968359,0.7078125,-318.2062967239451
-0.02460946122882269,0.852343878592358,0.7,-460.6532319333762
0.0095703131949108,0.8277343771119148,0.6890625000000001,-329.0151971067369
-0.01484375,0.9671874999999999,0.7015625,-306.2503083185818
0.01255231222060509,0.9211326007060414,0.6828125,-386.12083547410634
0.009942626953086012,0.8613159179687685,0.7234375,-329.7501160271513
-0.012646491801751838,0.7764648455606222,0.6890625000000001,-327.63360102146703
-0.0019165390520356593,0.7236518144374715,0.7125,-327.83045886671744
-0.022834396362304693,0.9263481140136718,0.7171875,-399.9580122553773
-0.009374999999999998,0.8687500000000001,0.6707031250000001,-328.4408385133945
-0.0162353515625,0.8082519531250001,0.7042968749999999,-385.808153282027
0.0037946549545586515,0.8692557026351508,0.7000000000000001,-348.641488424568
-0.01718750000001089,0.9343750000000313,0.7062499999999999,-357.84736978851356
-0.033105468750000006,0.9138671874999997,0.68125,-397.9954368179276
0.0019544616341590887,0.8523434370756149,0.6953125000000001,-384.24541868105484
0.04079880714416504,0.8684035301208495,0.6718750000000001,-317.8347039191465
-0.0014488220215469023,0.802836608886712,0.6734375,-328.797307647862
0.019042972146687702,1.020507783066646,0.7093749999999999,-445.0409504414165
0.00022800625988566128,0.8668924050963143,0.721875,-357.6977043828754
0.02497768625991057,1.0000400558984208,0.679296875,-451.2284706273226
0.003125000000000001,0.86875,0.7,-312.1744934727203
-0.02225895010820568,0.858696367863158,0.7140625,-370.33177113901365
0.02104324516745336,0.7739393891086439,0.73125,-286.97204989867896
0.014078855514526367,0.9345372200012207,0.7,-462.3562121533637
-0.005897009727897391,0.6739082567741367,0.73125,-294.9815253662382
0.02252300886048566,0.8174637169776255,0.7125,-329.9390605801782
0.026562500000000003,0.934375,0.6984375,-340.83398514366536
-0.0019531250032391234,0.9507812499967696,0.7125,-414.9956170776975
0.019836425781250406,0.9010498046875759,0.6968750000000001,-403.06876236838207
-0.002880859435829097,0.8749023438707246,0.6890625000000001,-376.7437317667616
0.015625003077622324,0.8687500420550485,0.68125,-400.5347827418941
0.03474127583613154,0.8861817038210578,0.6953125000000001,-381.70922526721324
-0.004296853682838629,1.0492172770374288,0.6734375,-452.85119359340774
-0.017279052734375,0.9648803710937499,0.6875000000000001,-369.77434294566183
0.02656250000233687,0.9343750000037345,0.690625,-418.73285168084067
0.015811467170715326,0.8712443828582763,0.6906250000000002,-452.8391677844095
0.0046875000000000016,0.8031250000000001,0.6953125000000001,-367.19591018599886
-0.007812499999999998,0.8031250000000001,0.71875,-365.1335775741695
-0.0076509321280417535,0.8174602791268193,0.7046874999999999,-338.8538874299502
-0.008769810199737549,0.7680722117424013,0.696875,-263.9937814385794
-0.002294921874280668,0.7518554687531918,0.6875000000000001,-350.7461943252879
0.05195312499992359,0.9835937500004559,0.6953125000000001,-445.3426960904105
-0.00624999980275902,0.7375000063278663,0.7062499999999999,-341.4047344199221
7.324218750000007e-5,1.005126953125,0.675,-482.50692706550944
0.009832620620727536,1.0049807548522947,0.6843750000000001,-394.4287751692284
-0.0027343750000000024,0.65546875,0.7,-306.9361251110413
0.016250228622178755,0.8350563051076835,0.6953125000000001,-372.6511402552205
0.012695312500000002,0.794921875,0.6921875000000001,-337.5753125132069
0.0026411894015496503,0.8243921929358577,0.7109374999999999,-282.7079039774751
-0.01137619018554687,0.834751892089844,0.6859375,-318.7994510954677
-0.01204320043325424,0.8045456141233445,0.701953125,-384.34710217510974
-0.015507617595105928,1.1287642537909184,0.6937500000000001,-530.7041924594096
-0.030957031250000003,0.9548828124999998,0.7171875,-367.0518567655522
0.015820312500044183,0.893359375000949,0.6828125,-381.1762905405101
0.019872990815201774,0.870799906773027,0.7124999999999999,-393.4616906544866
-0.002539062500000001,0.7128906250000001,0.7109374999999999,-331.8378634397286
0.032617187258665636,0.9097656392851545,0.6937500000000001,-388.1043695377773
-0.01617789268493653,0.7328116416931154,0.7031249999999999,-301.25297118325125
0.017532348632812507,1.044989013671875,0.685546875,-420.105382101905
0.028320312500000003,1.057421875,0.6718750000000001,-410.7967403069192
-0.025155559782273844,0.8901545938937037,0.7031249999999999,-330.9283304972364
-0.0016361236572265446,0.8502449035644528,0.7124999999999999,-328.51937411892936
-0.034593576350010743,0.8063454844253461,0.709375,-279.9783583522219
-0.050490003824234006,0.8102769494056705,0.6894531250000001,-334.160735940025
0.008215332031250001,0.7882568359375,0.7062499999999999,-346.1045985394044
-0.009561061859130863,1.188788032531738,0.6906250000000002,-496.56014625607077
0.0031249999999999976,0.8687499999999999,0.7078125,-385.81452362262576
-0.05,1.0,0.7015625,-403.37246833069275
0.010771560668945312,0.9313789367675782,0.6765625000000001,-373.758109357404
-0.018750000000000003,0.7375,0.7265625,-326.8707627131407
-0.005990409851074235,0.9733959197998051,0.68125,-391.121589666408
0.02041015625,0.9138671875000002,0.7234375,-372.3684920765329
-0.003918457031249998,0.8343994140625,0.6875000000000001,-332.0887074890327
0.009918212890617357,0.7874877929687034,0.6875,-329.39218943574224
0.09680290222167975,0.8385169982910152,0.7062499999999999,-432.61015091203853
-0.0039115015417337425,0.9015523768961429,0.7124999999999999,-420.6406562294276
-0.013581008974028915,0.8586451834896707,0.6484375,-321.8518269491233
-0.005859375000000002,0.8523437500000001,0.675,-346.94816805736946
-0.0022158190608024602,1.1010021656751636,0.6937500000000001,-466.59923606206667
-0.041698927787379894,0.848242050208488,0.7046874999999999,-284.74001070547706
0.045312500000000006,0.9343750000000002,0.7078125,-324.76074328143955
0.004296802255640122,0.8851557531676627,0.6937500000000001,-305.66316272571703
0.0047149658203125,1.0654968261718745,0.6890625000000001,-483.98572618780236
0.018639861140400178,0.8243671619333328,0.7015625,-328.1562360235405
0.002984619140625001,0.8674682617187499,0.7124999999999999,-328.5945100459944
-0.0012817382812500013,0.8825927734375001,0.7140625,-334.2281831301491
0.006761956214880474,0.8936748027800065,0.6640625000000001,-410.65119232103075
-0.011868286132812503,0.945269775390625,0.6625,-434.7054205953948
-0.006249999999999999,0.7375,0.675,-341.62731718979535
0.018750000000000003,0.7375,0.673046875,-366.70718671205395
0.0022796630859375023,0.804791259765625,0.6937500000000001,-338.6237152607864
0.0036630422109737992,0.8297837549354882,0.7234375,-376.7394334557157
-0.020312500022784258,0.8031249999819154,0.7062499999999999,-338.78714885930776
0.07948455810547125,0.8583038330078114,0.676953125,-453.637812632692
0.02043886035680772,0.8990172356367112,0.6687500000000001,-401.6476371386293
0.007928466796875002,0.8428588867187501,0.6734375,-377.0166718711321
-0.008221757411956788,0.8012239217758177,0.6957031250000001,-304.38662931918816
0.040625,0.8687499999999999,0.6984375,-381.55577566074385
0.003889933976292481,0.8645873008646604,0.7124999999999999,-417.39517263369544
