lon,lat
0.4803495311167941,0.24915463917525899
0.7334185848252334,0.010061855670103037
0.3092924126172208,0.4900618556701014
0.024808184143222233,0.2691134020618572
0.6436061381074161,0.973195876288655
0,0
0.24697357203751052,1
0.12357203751065617,0.7039175257731958
1,0.23818556701030977
0.9534953111679448,0.6399175257731929
0.6457374254049449,0.10119587628866081
0.5109121909633414,0.6962474226804097
