lon,lat
125.24253909999993,33.57509190000019
191.22576339999978,1.3558957999994163
80.6424583999999,66.03879379999944
6.468289799999866,36.26465569999982
167.8087760999997,131.14401999999973
-0,0
64.39393659999996,134.75603750000028
32.21919609999986,94.8571364999998
260.73209399999996,32.09694320000017
248.6068290999997,86.23275009999998
168.36447110000017,13.636755300000004
133.21120539999993,93.82354380000015
