Column1,Column2,Column3,Column4,Column5
0.5601073608925289,0.920021830374386,0.8428622594884047,4.051400653503999,-141.44016624712435
-0.03455520851440705,1.000483997784001,3.7632811987595707,1.5198236044529758,-150.8464348236875
0.6137103425521154,0.9212885457103466,13.241404479069637,0.5174944101678339,-162.86070709193808
-0.0575712613996887,0.7979696842756385,1.9523748397939067,1.758562597845739,-30.510831954911396
-0.008159451180081894,1.2548110816327527,5.808984598456383,1.674209258700154,-128.4247112128681
0.07253715491442969,0.9231533471722517,2.373873617235775,0.32906081223853145,-86.20727679950869
-0.17525435390262384,1.0873435130052798,4.427013910760269,2.838074958273938,-151.7256103962922
-0.014647659140179915,0.9727879677184379,2.3041964656375096,2.2594517872966313,-72.37179966243275
0.13084075548488164,0.9909796484521557,0.1306694884304715,4.80060550450284,-92.55056901588091
0.09106543610357318,1.3318038188503432,2.3393526407633214,0.6858125604697494,-125.81261681794456
-0.05623373067779852,0.9518287649234826,2.619588954583471,1.8809699334029337,-115.63672440338075
-0.3942453604783597,1.1645845740875533,5.166166570636837,5.014067240773896,-57.52193748238494
-0.013604720973663506,1.0107646573164737,2.295840504819162,1.6354885980990335,-143.35412036459502
-0.13380588794364195,1.2043659950113867,4.15235456173926,3.0474617776026256,-130.90072709442308
-0.04177515646163969,1.0898601468255322,2.631018648923781,1.8121414703321306,-152.0405476666051
0.3876924878364309,0.9204912787496057,7.567927356628553,0.8839509397504514,-101.24254004271597
-0.04610413640628671,1.0400344616824768,3.4606218598088114,2.718993835066752,-40.6180149215769
-0.053162644191467816,1.097538602392132,2.84633173443751,2.2939411831415337,-122.4117633638283
0.03024938293456267,0.9135392020065652,2.3426218089758013,2.058257875114206,-140.83832737247667
-0.03142885867992992,0.7939268440283077,2.3149233508298077,1.6334286521067423,-103.6679595835833
0.0939561502311889,0.9728625721851876,0.982373923930502,2.3773094678990656,-86.89632582804234
-0.07943290185192262,0.7893817551255892,3.2525816563485623,4.0600969661055615,-117.39961456235568
0.023668938519366835,0.9600361129185873,0.03450148802935041,2.6568116812289526,-161.80163960886432
