Column1,Column2,Column3,Column4
0.03847169404675731,0.8177308858489336,0.9161492983235534,-44.112722353371964
-0.015625,1.13125,0.8895690619357072,-225.43627826191045
0.040625,0.8687499999999999,0.9150745904752154,-89.82198841784015
0.02890625,0.9015625,0.9132910341527957,-60.05412661717173
0.025,1.0,0.8964895824357546,-119.74545831644673
0.034375,1.13125,0.9445537960777525,-208.64571948464828
0.00625,0.9671874999999999,0.8873866605738054,-105.16819630999942
-0.0044921206544017885,0.958984309624225,0.9377184804671467,-205.94988658270603
0.005209627747535715,0.907303410768509,0.9181313807300248,-88.93402760354718
-0.019940185546875003,1.2417358398437504,0.898098070210998,-93.31056459118383
-0.008056640625,1.16201171875,0.8810838402056815,-224.86285665180776
0.0185546875,1.008203125,0.8836897504935393,-83.66960485043529
-0.0125,1.525,0.861724364529437,-138.5743800484933
0.02063407897949219,1.0481452941894531,0.8908272712626566,-110.07879529508642
-0.009985351561625989,0.9497558593707769,0.8981552285639332,-87.51768784139017
0.001743316725084671,0.9181289682751412,0.9075009959808785,-109.95756902206949
0.024609375000000003,1.11484375,0.8903252032987559,-128.91360736356597
0.017187499999999967,0.704687500000001,0.8732552471851082,-122.82513749356417
0.0125,1.0,0.8994381338166285,-199.20985733658347
0.01171874999999992,1.0328125,0.8967411217930725,-166.83859339631476
0.0054687500000000005,1.0328125,0.9015980243218699,-90.66700028810504
0.007191944122314452,0.9468999862670897,0.8875615520005956,-121.32052877715762
0.010659366938680356,1.3660907642088507,0.8740774342522258,-134.49613246574762
0.05195312501687542,0.786718750112948,0.8935385155253793,-84.02006103340238
0.028771972694192294,1.034350585877276,0.8998082349778785,-143.8750022905802
0.023232423560637018,1.0073912863178751,0.9307813982750476,-201.87561447905802
0.013092987608251366,0.9258386716174261,0.9039773633937815,-134.83446787580073
0.029101562500000407,0.8441406250000776,0.9003193986303507,-54.13302085778048
0.00481691130691941,1.064795351014713,0.8804931528695629,-227.96332297928035
0.03623046875000001,0.8236328125,0.9499964245242531,-47.43160496630969
0.008593750000000004,1.0328125,0.8638128918377024,-73.51041346449517
0.02878913879394531,1.1001518249511721,0.8875615479153104,-144.82448782307097
0.0010696245646613543,0.9000885586949153,0.9026341437480764,-30.7770139384362
-0.002398681640625272,0.9592407226562503,0.8786479266831465,-167.46854640977244
-0.01875021120854399,1.2625004496397199,0.911815141691516,-218.41012593586606
-0.0388671875,0.811328125,0.9087526489858827,7.769423293494242
0.049204830341751424,0.704679492795325,0.949999983091128,-67.41708471019047
7.734298706054687e-5,0.9997636795043947,0.8782479666229134,-102.52352729832222
-0.010070800780522457,1.0538330078098066,0.8604323383082024,-129.20621857009542
0.021722412109375,1.1304809570312502,0.8412024420216515,-134.0487471272944
-0.009375000000000001,0.8687499999999999,0.9303760756636433,-76.91630500222277
0.00664246678352356,1.1804745078086851,0.8873941659652962,-124.14701321332115
-0.00013008117675781026,0.795130157470703,0.9163382675634004,-59.64537897997582
-0.003271484372899436,1.0225585937277364,0.8832658433855248,-93.42738690647388
0.0,1.0,0.9006066917482597,-169.14855920618618
0.02386474609375,0.7163513183593748,0.934462994014656,-94.34854282107892
0.0100830078125,0.681103515625,0.9175042093630416,-50.65648760959675
0.015383529663082603,1.0259712219238386,0.891541415940753,-193.5676001087956
0.023828128872719394,0.6800780612252313,0.9190973330902784,-79.549679744694
0.02402343749996929,1.0082031250024972,0.9273848145242166,-90.83534033359285
-0.0010078430175781256,0.902748107910156,0.8946300221168194,-158.23904398142906
-0.01894531242590887,1.2378906179176483,0.8734778689839342,-108.72913200825053
0.021875000000097775,1.131249999999902,0.8875615420757259,-178.8284824574526
