Column1,Column2,Column3,Column4,Column5
0.026332364325654414,0.9727080022506417,0.6149524420584919,0.3569534005666789,-170.50550082133952
0.01364779024059357,1.244727793453101,0.7635256102724406,0.876082378596077,-176.07395297012374
0.03991686840448785,1.0836100661294976,0.8742144268265416,0.3639178311709815,-80.16001047160887
0.043238336144758985,1.1374805527378666,0.7029148946957623,0.5939818800666968,-149.4966544189217
0.0012825658907687464,1.2564476477346882,0.5012012062130493,1.1356909101047576,-159.60556165484388
0.020939311585784645,1.0305113641188899,0.8422290953866846,0.5330938927049589,-105.47837380333192
0.03841692114348395,0.8681450026489386,0.6186327479131535,0.7797314085078956,-123.82234563700092
0.027903752237268004,0.6658975283971817,1.1726109330660555,0.2628883199906671,-28.497382789134235
0.017085833470572527,1.2049678316327683,1.3586833034407564,0.2434287069732925,-113.23386493340695
0.014064054452315424,1.0452472989199715,1.233022171702649,0.8412800690896922,-127.12904538196858
0.02155031239988448,1.2652613963109853,1.0507020658309512,0.6490739313926818,-181.06098863958925
0.02987420764183109,0.8355367147782855,1.1476486848940817,0.25314885624488426,-76.67407047767563
0.020595247854456204,1.1635734668610285,0.7495859003164749,0.8232927320397337,-94.3895014114488
0.03734613473656657,0.9203271194671592,0.4939619217638206,0.9076625311215638,-95.56599099284358
0.01873612983077165,1.1252783190269662,0.2544481511644055,1.036475802676188,-190.78813550966754
0.01772455739759981,1.120625340433375,1.2483205163921678,0.24393840560227598,-171.83414316195024
0.01798012058271426,1.3365920238869462,0.3375721292396245,1.0523308662910245,-93.13632091136822
0.03775302376431856,0.7867003160009344,0.642928940951242,0.5807096803972556,-67.67897549464226
0.029194807560461188,1.1402569766761443,1.1564479843473106,0.2482297693375505,-90.93623081828196
0.002612490706527239,0.9118866816531843,1.5653184328016034,0.6752294234332652,-33.15407323136458
0.037077505713459184,0.8073480068783992,0.5109264468931117,0.2993527711459929,-133.25881701157368
0.043658471855144945,0.9823512180570336,0.651982070424162,0.29237165480526683,-180.81589739240349
0.026612430970629167,0.9474472604044571,0.3721582278623568,1.226725028934693,-111.43742735251828
0.015316812982931798,1.0969224557412969,0.9783960911922506,0.2476240247346333,-156.37683005664178
0.01644463863806165,1.1173019645297189,0.7354838697814741,0.7811993504169202,-125.55860225040738
0.00873141512336737,1.048281749175878,0.6051067399417792,1.1501621664497312,-99.38993941231377
0.00797399198108575,0.7413074236923071,0.7123696009990846,1.1224422339243227,-72.39651332704318
